Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:2plRom0urixt6BE8t7kOhQ,1d307cef65a348c7911e079859e56b2e,2025-03-04T22:25:57Z,1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:3nN7T8bswDWbESGvPqfwBt,1d307cef65a348c7911e079859e56b2e,2025-03-04T22:25:57Z,0,This just sounds like a drafted but never produced Queen song. Ironic it’s called “it’s the sun” while giving no sunny day vibe.. srry i just can’t give votes to Great Value Queen™️,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9,1d307cef65a348c7911e079859e56b2e,2025-03-04T22:25:57Z,1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:6dGnYIeXmHdcikdzNNDMm2,1d307cef65a348c7911e079859e56b2e,2025-03-04T22:25:57Z,3,My gpas fav song🫶🏼,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:72X7mJmnx6pHyRWvtelVkL,1d307cef65a348c7911e079859e56b2e,2025-03-04T22:25:57Z,4,Loved this one sm,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:76GlO5H5RT6g7y0gev86Nk,1d307cef65a348c7911e079859e56b2e,2025-03-04T22:25:57Z,0,This is my favorite song by the cure but it does not give summer energy imo,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:7p4vHnYXkxlzvfePJVpcTr,1d307cef65a348c7911e079859e56b2e,2025-03-04T22:25:57Z,1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:7uYroF9RRrhRJBrigRvB6H,1d307cef65a348c7911e079859e56b2e,2025-03-04T22:25:57Z,-1,I just flat out hated this song srry,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:0jvN7eQJJt4nxQzgQfZ1SP,0a6f825c2589485ab53dac95d68a6a52,2025-03-04T23:31:16Z,1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:0y60itmpH0aPKsFiGxmtnh,0a6f825c2589485ab53dac95d68a6a52,2025-03-04T23:31:16Z,4,Great warm weather vibes,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:1l4iQsOZ5sOXZPMQLvouaB,0a6f825c2589485ab53dac95d68a6a52,2025-03-04T23:31:16Z,1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:2plRom0urixt6BE8t7kOhQ,0a6f825c2589485ab53dac95d68a6a52,2025-03-04T23:31:16Z,3,Vibing,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:3nN7T8bswDWbESGvPqfwBt,0a6f825c2589485ab53dac95d68a6a52,2025-03-04T23:31:16Z,1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9,0a6f825c2589485ab53dac95d68a6a52,2025-03-04T23:31:16Z,2,Cool remix,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:7p4vHnYXkxlzvfePJVpcTr,0a6f825c2589485ab53dac95d68a6a52,2025-03-04T23:31:16Z,3,Feels like I’m sweating in Atlanta ,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:7uYroF9RRrhRJBrigRvB6H,0a6f825c2589485ab53dac95d68a6a52,2025-03-04T23:31:16Z,-1,Just didn’t feel it ,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:0jvN7eQJJt4nxQzgQfZ1SP,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-05T00:04:14Z,3,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:0y60itmpH0aPKsFiGxmtnh,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-05T00:04:14Z,2,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:1gR9y60Vr70iUtfC61JIXH,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-05T00:04:14Z,1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:2plRom0urixt6BE8t7kOhQ,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-05T00:04:14Z,-1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:3nN7T8bswDWbESGvPqfwBt,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-05T00:04:14Z,1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-05T00:04:14Z,2,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:72X7mJmnx6pHyRWvtelVkL,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-05T00:04:14Z,1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:76GlO5H5RT6g7y0gev86Nk,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-05T00:04:14Z,1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:7p4vHnYXkxlzvfePJVpcTr,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-05T00:04:14Z,3,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:7uYroF9RRrhRJBrigRvB6H,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-05T00:04:14Z,1,,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:0y60itmpH0aPKsFiGxmtnh,1ba17eccd8544a689334921508084950,2025-03-05T01:34:45Z,2,"I have t heard the original, only the ten second sped up tiktok remix, but I really like it!",28db17c9dc9a469aa4d5134313ac28ae
spotify:track:1gR9y60Vr70iUtfC61JIXH,1ba17eccd8544a689334921508084950,2025-03-05T01:34:45Z,2,Fun!,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:1l4iQsOZ5sOXZPMQLvouaB,1ba17eccd8544a689334921508084950,2025-03-05T01:34:45Z,3,Favorite song on the playlist this week,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:2plRom0urixt6BE8t7kOhQ,1ba17eccd8544a689334921508084950,2025-03-05T01:34:45Z,0,"Didn’t really stand out for me, but thank you for painting us a scene ",28db17c9dc9a469aa4d5134313ac28ae
spotify:track:3nN7T8bswDWbESGvPqfwBt,1ba17eccd8544a689334921508084950,2025-03-05T01:34:45Z,-1,I like how different it is but I don’t like the way they go “SUNNNNNNNN” over and over again. Your caption explains a lottttttt tho,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9,1ba17eccd8544a689334921508084950,2025-03-05T01:34:45Z,1,I like the piano!,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:6dGnYIeXmHdcikdzNNDMm2,1ba17eccd8544a689334921508084950,2025-03-05T01:34:45Z,1,Sure thing Sean!,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:72X7mJmnx6pHyRWvtelVkL,1ba17eccd8544a689334921508084950,2025-03-05T01:34:45Z,2,I like,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:76GlO5H5RT6g7y0gev86Nk,1ba17eccd8544a689334921508084950,2025-03-05T01:34:45Z,1,Love the instruments but the vocals didn’t do anything for me,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:7p4vHnYXkxlzvfePJVpcTr,1ba17eccd8544a689334921508084950,2025-03-05T01:34:45Z,1,I realy like this song and obvs it has summer In the title but doesn’t feel super summer-y??? Am I broken?,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:7uYroF9RRrhRJBrigRvB6H,1ba17eccd8544a689334921508084950,2025-03-05T01:34:45Z,2,Fun! Anytime you submit something before 2000 is respected ,28db17c9dc9a469aa4d5134313ac28ae
spotify:track:0hvoZ7gp6eozfjVQe05asN,1618b188d5c94e00b311100dd40046e7,2025-03-08T03:50:20Z,1,Long. But vocals are nice. ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:70Wm0tbbdJ7D97957x4rkm,1618b188d5c94e00b311100dd40046e7,2025-03-08T03:50:20Z,-1,"Got to the end of the playlist and was nervous I was the loser. Thank you to whoever submitted this lol. 

I’m annoyed. Drop this in hydrochloric acid. Make sure the cartel disappears it. ",ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6Vfcu5p7cPcoVImKJ4gBhI,1618b188d5c94e00b311100dd40046e7,2025-03-08T03:50:20Z,0,Indifferent to it. ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:517kdA1nYir35ch1MMr23o,1618b188d5c94e00b311100dd40046e7,2025-03-08T03:50:20Z,1,"Too long for me, but again, reminds me of a KCRW playlist selection. Take a point. ",ebaa7f1b412141bab85274efddc3c3e6
spotify:track:3oUEzTAoOxqZHN4xiqTGqJ,1618b188d5c94e00b311100dd40046e7,2025-03-08T03:50:20Z,5,This punches. Hard. Highlight of the playlist. The Colors version is also soooooo much better. ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:31g2L5edyy6ALISytIlULu,1618b188d5c94e00b311100dd40046e7,2025-03-08T03:50:20Z,3,Should’ve submitted this last week. Festival vibe. ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2TfsNTyC4uuamXBZJnU0ga,1618b188d5c94e00b311100dd40046e7,2025-03-08T03:50:20Z,2,Anything with KCRW aura cannot get downvoted. ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2HiionQ4vRsBnBP8bV18Cm,1618b188d5c94e00b311100dd40046e7,2025-03-08T03:50:20Z,0,Respect the artist. Don’t care for it. ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,1618b188d5c94e00b311100dd40046e7,2025-03-08T03:50:20Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0ndYf6KerLbFdqOHjOQ2VW,1618b188d5c94e00b311100dd40046e7,2025-03-08T03:50:20Z,2,Latin nights at the Basement. ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0hvoZ7gp6eozfjVQe05asN,bbcaec12dde24d03bf945fab52e00782,2025-03-10T03:07:25Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:70Wm0tbbdJ7D97957x4rkm,bbcaec12dde24d03bf945fab52e00782,2025-03-10T03:07:25Z,2,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6TtvEsjDUD0hpFuvS1LBKj,bbcaec12dde24d03bf945fab52e00782,2025-03-10T03:07:25Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:517kdA1nYir35ch1MMr23o,bbcaec12dde24d03bf945fab52e00782,2025-03-10T03:07:25Z,2,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:31g2L5edyy6ALISytIlULu,bbcaec12dde24d03bf945fab52e00782,2025-03-10T03:07:25Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2TfsNTyC4uuamXBZJnU0ga,bbcaec12dde24d03bf945fab52e00782,2025-03-10T03:07:25Z,2,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2HiionQ4vRsBnBP8bV18Cm,bbcaec12dde24d03bf945fab52e00782,2025-03-10T03:07:25Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,bbcaec12dde24d03bf945fab52e00782,2025-03-10T03:07:25Z,2,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0Rhho7mWTiqJ0Yl4Qs0wNZ,bbcaec12dde24d03bf945fab52e00782,2025-03-10T03:07:25Z,3,BRASIL MENTIONED 🇧🇷🍹🫐🏖️,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0ndYf6KerLbFdqOHjOQ2VW,bbcaec12dde24d03bf945fab52e00782,2025-03-10T03:07:25Z,-1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:31g2L5edyy6ALISytIlULu,354b13c2aa9a443ca5305478b9620c0c,2025-03-10T19:36:49Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0hvoZ7gp6eozfjVQe05asN,354b13c2aa9a443ca5305478b9620c0c,2025-03-10T19:36:49Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0ndYf6KerLbFdqOHjOQ2VW,354b13c2aa9a443ca5305478b9620c0c,2025-03-10T19:36:49Z,-1,"Sorry, I don’t like this song 😢 ",ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0Rhho7mWTiqJ0Yl4Qs0wNZ,354b13c2aa9a443ca5305478b9620c0c,2025-03-10T19:36:49Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,354b13c2aa9a443ca5305478b9620c0c,2025-03-10T19:36:49Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2HiionQ4vRsBnBP8bV18Cm,354b13c2aa9a443ca5305478b9620c0c,2025-03-10T19:36:49Z,2,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:3oUEzTAoOxqZHN4xiqTGqJ,354b13c2aa9a443ca5305478b9620c0c,2025-03-10T19:36:49Z,3,💣 ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:517kdA1nYir35ch1MMr23o,354b13c2aa9a443ca5305478b9620c0c,2025-03-10T19:36:49Z,2,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6TtvEsjDUD0hpFuvS1LBKj,354b13c2aa9a443ca5305478b9620c0c,2025-03-10T19:36:49Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6Vfcu5p7cPcoVImKJ4gBhI,354b13c2aa9a443ca5305478b9620c0c,2025-03-10T19:36:49Z,3,The sound of the cuica drum makes samba so unique!  I love it! I wish I have more points to give,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0ndYf6KerLbFdqOHjOQ2VW,1d307cef65a348c7911e079859e56b2e,2025-03-10T20:29:43Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0Rhho7mWTiqJ0Yl4Qs0wNZ,1d307cef65a348c7911e079859e56b2e,2025-03-10T20:29:43Z,3,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:31g2L5edyy6ALISytIlULu,1d307cef65a348c7911e079859e56b2e,2025-03-10T20:29:43Z,4,Album art matches the vibe,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2HiionQ4vRsBnBP8bV18Cm,1d307cef65a348c7911e079859e56b2e,2025-03-10T20:29:43Z,7,As many points as possible for showing me a new fav. It’s been on repeat since this weekend tysm,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:70Wm0tbbdJ7D97957x4rkm,1d307cef65a348c7911e079859e56b2e,2025-03-10T20:29:43Z,-1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0hvoZ7gp6eozfjVQe05asN,3883d04fad0e49a1be0ab3bd9ed6300e,2025-03-10T22:34:28Z,3,I like that this is long. It takes its time and builds a mood.,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0ndYf6KerLbFdqOHjOQ2VW,3883d04fad0e49a1be0ab3bd9ed6300e,2025-03-10T22:34:28Z,-1,"I'm not happy about doling out a downvote, but this was the song that I resonated with the least. I still have time for it though!",ebaa7f1b412141bab85274efddc3c3e6
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,3883d04fad0e49a1be0ab3bd9ed6300e,2025-03-10T22:34:28Z,3,"A top tier bop for sure, but I'm having trouble reconciling the claim that this song from 2013 is 'old asf'.",ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0Rhho7mWTiqJ0Yl4Qs0wNZ,3883d04fad0e49a1be0ab3bd9ed6300e,2025-03-10T22:34:28Z,2,This song really grew on me. ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:31g2L5edyy6ALISytIlULu,3883d04fad0e49a1be0ab3bd9ed6300e,2025-03-10T22:34:28Z,2,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:517kdA1nYir35ch1MMr23o,3883d04fad0e49a1be0ab3bd9ed6300e,2025-03-10T22:34:28Z,2,There's enough cool stuff going on in this song that it can afford to take its time and run long. I like reading the context for the artist and performance too!,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6TtvEsjDUD0hpFuvS1LBKj,3883d04fad0e49a1be0ab3bd9ed6300e,2025-03-10T22:34:28Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6Vfcu5p7cPcoVImKJ4gBhI,3883d04fad0e49a1be0ab3bd9ed6300e,2025-03-10T22:34:28Z,2,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0ndYf6KerLbFdqOHjOQ2VW,ee6e12f87bed491fb09e44be019d3e9b,2025-03-11T02:50:00Z,-1,Competition was stiff this week,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,ee6e12f87bed491fb09e44be019d3e9b,2025-03-11T02:50:00Z,1,New to me!,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2HiionQ4vRsBnBP8bV18Cm,ee6e12f87bed491fb09e44be019d3e9b,2025-03-11T02:50:00Z,2,This was the kind of new noise I was hoping for this week,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2TfsNTyC4uuamXBZJnU0ga,ee6e12f87bed491fb09e44be019d3e9b,2025-03-11T02:50:00Z,1,Sounds like a Korean Mac Miller,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:31g2L5edyy6ALISytIlULu,ee6e12f87bed491fb09e44be019d3e9b,2025-03-11T02:50:00Z,2,"Feeling it, hits a sweet spot, a nice beat but doesn't try to out do itself",ebaa7f1b412141bab85274efddc3c3e6
spotify:track:3oUEzTAoOxqZHN4xiqTGqJ,ee6e12f87bed491fb09e44be019d3e9b,2025-03-11T02:50:00Z,2,Oh Oui — it really opens up at the 50 second mark,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:517kdA1nYir35ch1MMr23o,ee6e12f87bed491fb09e44be019d3e9b,2025-03-11T02:50:00Z,2,Controversial ML opinion: I like the long ones. Soothing instrumentation with a lot of variety that keeps it interesting throughout. ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6TtvEsjDUD0hpFuvS1LBKj,ee6e12f87bed491fb09e44be019d3e9b,2025-03-11T02:50:00Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6Vfcu5p7cPcoVImKJ4gBhI,ee6e12f87bed491fb09e44be019d3e9b,2025-03-11T02:50:00Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:70Wm0tbbdJ7D97957x4rkm,ee6e12f87bed491fb09e44be019d3e9b,2025-03-11T02:50:00Z,1,"I thought it was going to be hard to transpose what is a very Americanized song to another culture/nation, but reminded myself that the song is about a nostalgia and yearning for home, which is universal. ",ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0hvoZ7gp6eozfjVQe05asN,ee6e12f87bed491fb09e44be019d3e9b,2025-03-11T02:50:00Z,2,Seems like a good one for stargazing ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6Vfcu5p7cPcoVImKJ4gBhI,806a585136ee45c9a488dc1a85c62e49,2025-03-11T03:05:42Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0hvoZ7gp6eozfjVQe05asN,806a585136ee45c9a488dc1a85c62e49,2025-03-11T03:05:42Z,1,I liked it very theatrical ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6TtvEsjDUD0hpFuvS1LBKj,806a585136ee45c9a488dc1a85c62e49,2025-03-11T03:05:42Z,-1,I actually liked it I just liked the other songs more  ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:31g2L5edyy6ALISytIlULu,806a585136ee45c9a488dc1a85c62e49,2025-03-11T03:05:42Z,3,I was bopping to this hard. Sign me up for Russian house ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2TfsNTyC4uuamXBZJnU0ga,806a585136ee45c9a488dc1a85c62e49,2025-03-11T03:05:42Z,1,Fun fun,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2HiionQ4vRsBnBP8bV18Cm,806a585136ee45c9a488dc1a85c62e49,2025-03-11T03:05:42Z,3,Love her voice 😩,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,806a585136ee45c9a488dc1a85c62e49,2025-03-11T03:05:42Z,1,A classic,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0Rhho7mWTiqJ0Yl4Qs0wNZ,806a585136ee45c9a488dc1a85c62e49,2025-03-11T03:05:42Z,2,Love the vibes ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0ndYf6KerLbFdqOHjOQ2VW,806a585136ee45c9a488dc1a85c62e49,2025-03-11T03:05:42Z,1,Bop,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:70Wm0tbbdJ7D97957x4rkm,806a585136ee45c9a488dc1a85c62e49,2025-03-11T03:05:42Z,2,😌😌😌,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0ndYf6KerLbFdqOHjOQ2VW,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-11T11:38:50Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0hvoZ7gp6eozfjVQe05asN,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-11T11:38:50Z,3,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0Rhho7mWTiqJ0Yl4Qs0wNZ,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-11T11:38:50Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-11T11:38:50Z,3,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2HiionQ4vRsBnBP8bV18Cm,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-11T11:38:50Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2TfsNTyC4uuamXBZJnU0ga,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-11T11:38:50Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:517kdA1nYir35ch1MMr23o,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-11T11:38:50Z,-1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6TtvEsjDUD0hpFuvS1LBKj,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-11T11:38:50Z,2,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:70Wm0tbbdJ7D97957x4rkm,61b8afbd4eba45bc8ce638cdffe643b9,2025-03-11T11:38:50Z,3,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,a8108758e11b4fa69f914a9976ed4714,2025-03-11T13:52:32Z,3,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2TfsNTyC4uuamXBZJnU0ga,a8108758e11b4fa69f914a9976ed4714,2025-03-11T13:52:32Z,3,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:517kdA1nYir35ch1MMr23o,a8108758e11b4fa69f914a9976ed4714,2025-03-11T13:52:32Z,2,Good song but subtracted a couple points because it was indeed rather long,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6Vfcu5p7cPcoVImKJ4gBhI,a8108758e11b4fa69f914a9976ed4714,2025-03-11T13:52:32Z,2,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0hvoZ7gp6eozfjVQe05asN,a8108758e11b4fa69f914a9976ed4714,2025-03-11T13:52:32Z,-1,Too much talky talky not enough music music,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0Rhho7mWTiqJ0Yl4Qs0wNZ,a8108758e11b4fa69f914a9976ed4714,2025-03-11T13:52:32Z,5,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2TfsNTyC4uuamXBZJnU0ga,1ba17eccd8544a689334921508084950,2025-03-12T00:11:18Z,1,Vibey,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2HiionQ4vRsBnBP8bV18Cm,1ba17eccd8544a689334921508084950,2025-03-12T00:11:18Z,2,She’s such a good singer!,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,1ba17eccd8544a689334921508084950,2025-03-12T00:11:18Z,1,Ooh French!,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0Rhho7mWTiqJ0Yl4Qs0wNZ,1ba17eccd8544a689334921508084950,2025-03-12T00:11:18Z,2,Oooh I like the vibes ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0ndYf6KerLbFdqOHjOQ2VW,1ba17eccd8544a689334921508084950,2025-03-12T00:11:18Z,3,My submission comes right before this? I stand no chance,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:70Wm0tbbdJ7D97957x4rkm,1ba17eccd8544a689334921508084950,2025-03-12T00:11:18Z,2,I love a good movie soundtrack ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6Vfcu5p7cPcoVImKJ4gBhI,1ba17eccd8544a689334921508084950,2025-03-12T00:11:18Z,2,Fun!,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6TtvEsjDUD0hpFuvS1LBKj,1ba17eccd8544a689334921508084950,2025-03-12T00:11:18Z,1,Very of monsters and men. Probably the same country?,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:517kdA1nYir35ch1MMr23o,1ba17eccd8544a689334921508084950,2025-03-12T00:11:18Z,1,I also submitted a long song so you know glass houses and stones but I didn’t find this interesting enough to go for 11. It’s not bad! I just don’t have the attention span or musical literacy to get all this song has to offer. I did like the violin to end. Thanks for submitting something that means something to you,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:3oUEzTAoOxqZHN4xiqTGqJ,1ba17eccd8544a689334921508084950,2025-03-12T00:11:18Z,0,I said this last time but French rap feels evil to me. I can’t explain it,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:31g2L5edyy6ALISytIlULu,1ba17eccd8544a689334921508084950,2025-03-12T00:11:18Z,-1,Not bad at all just my least favorite this week. Good job team!,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:3oUEzTAoOxqZHN4xiqTGqJ,0a6f825c2589485ab53dac95d68a6a52,2025-03-12T00:35:40Z,2,Def a jam,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2TfsNTyC4uuamXBZJnU0ga,0a6f825c2589485ab53dac95d68a6a52,2025-03-12T00:35:40Z,1,Cute!,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:2HiionQ4vRsBnBP8bV18Cm,0a6f825c2589485ab53dac95d68a6a52,2025-03-12T00:35:40Z,3,Really amazing voice,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,0a6f825c2589485ab53dac95d68a6a52,2025-03-12T00:35:40Z,1,,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:0hvoZ7gp6eozfjVQe05asN,0a6f825c2589485ab53dac95d68a6a52,2025-03-12T00:35:40Z,3,Great production! Super beautiful indeed,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6Vfcu5p7cPcoVImKJ4gBhI,0a6f825c2589485ab53dac95d68a6a52,2025-03-12T00:35:40Z,-1,Sorry :/ i actually liked this song but not as much as the others! ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:6TtvEsjDUD0hpFuvS1LBKj,0a6f825c2589485ab53dac95d68a6a52,2025-03-12T00:35:40Z,1,Love the nordic folk,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:517kdA1nYir35ch1MMr23o,0a6f825c2589485ab53dac95d68a6a52,2025-03-12T00:35:40Z,3,"Love this song, its transcendent ",ebaa7f1b412141bab85274efddc3c3e6
spotify:track:31g2L5edyy6ALISytIlULu,0a6f825c2589485ab53dac95d68a6a52,2025-03-12T00:35:40Z,1,Putin and I bopping Together ,ebaa7f1b412141bab85274efddc3c3e6
spotify:track:1QFw2xxyQtgKjlrMCEqsNj,130d1a2701b34fe5857607851fcc547a,2025-03-12T02:55:41Z,3,,ebaa7f1b412141bab85274efddc3c3e6
